# SYNTHETIC. Pest and disease work orders: census walks, treatments and follow-ups on the P&D teams. NO EPMS table exists for any of this - the client cannot schedule pest work today because there is nowhere to record that they did. Census coverage from ec_pest_census.csv is the order's adherence; about half the follow-ups due in the window were done late and the rest never.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0224-P-005,2025-02-24,pest,census,5,186,P5-01,9,9,3810,2432,palms,9.0,9.0,partial,07:17,11:30,
WO-2025-0224-P-006,2025-02-24,pest,census,6,223,P6-01,12,13,3914,2506,palms,12.0,13.0,partial,07:09,12:02,
WO-2025-0224-P-007,2025-02-24,pest,census,7,310,P7-01,12,13,4148,3522,palms,12.0,13.0,partial,07:19,13:01,
WO-2025-0224-P-008,2025-02-24,pest,followup,1,11,P1-01,15,11,425,328,palms,15.0,11.0,partial,07:08,12:17,
WO-2025-0224-P-009,2025-02-24,pest,followup,1,29,P1-01,1,1,77,53,palms,1.0,1.0,partial,06:56,11:28,
WO-2025-0224-P-010,2025-02-24,pest,treatment,6,379,P6-01,2,2,213,165,palms,2.0,2.0,partial,07:01,12:47,
WO-2025-0224-P-011,2025-02-24,pest,followup,7,307,P7-01,1,1,43,41,palms,1.0,1.0,completed,07:24,14:03,
WO-2025-0225-P-001,2025-02-25,pest,census,1,21,P1-01,10,10,4138,3815,palms,10.0,10.0,completed,07:17,13:41,
WO-2025-0225-P-002,2025-02-25,pest,census,2,57,P2-01,8,8,4103,3383,palms,8.0,8.0,partial,07:06,12:59,
WO-2025-0225-P-003,2025-02-25,pest,census,3,93,P3-01,10,10,5196,3904,palms,10.0,10.0,partial,07:14,12:34,
WO-2025-0225-P-004,2025-02-25,pest,census,4,142,P4-01,9,9,3642,3342,palms,9.0,9.0,completed,07:17,13:54,
WO-2025-0225-P-005,2025-02-25,pest,census,5,187,P5-01,9,10,4350,3187,palms,9.0,10.0,partial,07:20,12:35,
WO-2025-0225-P-006,2025-02-25,pest,census,6,230,P6-01,12,13,3775,3553,palms,12.0,13.0,completed,07:16,13:58,
WO-2025-0225-P-007,2025-02-25,pest,census,7,311,P7-01,12,12,4913,3166,palms,12.0,12.0,partial,07:20,11:45,
WO-2025-0225-P-008,2025-02-25,pest,treatment,3,101,P3-01,11,9,327,263,palms,11.0,9.0,partial,06:56,12:28,
WO-2025-0225-P-009,2025-02-25,pest,treatment,5,187,P5-01,10,8,298,235,palms,10.0,8.0,partial,07:02,12:45,
WO-2025-0225-P-010,2025-02-25,pest,treatment,6,260,P6-01,1,1,93,65,palms,1.0,1.0,partial,07:22,12:07,
WO-2025-0226-P-001,2025-02-26,pest,census,1,22,P1-01,10,10,4043,2757,palms,10.0,10.0,partial,07:13,12:22,
WO-2025-0226-P-002,2025-02-26,pest,census,2,58,P2-01,8,7,3959,2455,palms,8.0,7.0,partial,07:22,11:34,
WO-2025-0226-P-003,2025-02-26,pest,census,3,94,P3-01,10,10,2746,2596,palms,10.0,10.0,completed,07:10,13:45,
WO-2025-0226-P-004,2025-02-26,pest,census,4,143,P4-01,9,8,3572,2674,palms,9.0,8.0,partial,07:14,12:40,
WO-2025-0226-P-005,2025-02-26,pest,census,5,188,P5-01,9,10,4256,3262,palms,9.0,10.0,partial,07:08,12:28,
WO-2025-0226-P-006,2025-02-26,pest,census,6,245,P6-01,12,12,3819,2696,palms,12.0,12.0,partial,07:22,12:06,
WO-2025-0226-P-007,2025-02-26,pest,census,7,328,P7-01,7,7,3040,2013,palms,7.0,7.0,partial,07:03,11:43,
WO-2025-0226-P-008,2025-02-26,pest,census,7,329,P7-01,5,5,2563,2086,palms,5.0,5.0,partial,07:22,13:04,
WO-2025-0226-P-009,2025-02-26,pest,followup,3,85,P3-01,1,1,75,61,palms,1.0,1.0,partial,07:10,12:35,
WO-2025-0226-P-010,2025-02-26,pest,treatment,3,113,P3-01,2,2,214,162,palms,2.0,2.0,partial,07:01,12:32,
WO-2025-0226-P-011,2025-02-26,pest,followup,3,118,P3-01,1,0,25,0,palms,1.0,0.0,not_started,06:56,,
WO-2025-0226-P-012,2025-02-26,pest,followup,4,131,P4-01,10,0,285,0,palms,10.0,0.0,not_started,07:24,,
WO-2025-0226-P-013,2025-02-26,pest,treatment,5,200,P5-01,1,1,78,51,palms,1.0,1.0,partial,07:07,11:35,
WO-2025-0226-P-014,2025-02-26,pest,followup,5,201,P5-01,2,0,166,0,palms,2.0,0.0,not_started,07:21,,
WO-2025-0226-P-015,2025-02-26,pest,treatment,6,222,P6-01,1,1,75,66,palms,1.0,1.0,completed,07:09,13:16,
WO-2025-0227-P-001,2025-02-27,pest,census,1,23,P1-01,10,10,3932,2777,palms,10.0,10.0,partial,07:19,12:31,
WO-2025-0227-P-002,2025-02-27,pest,census,2,59,P2-01,8,7,4392,3364,palms,8.0,7.0,partial,06:56,12:30,
WO-2025-0227-P-003,2025-02-27,pest,census,3,95,P3-01,10,10,4193,3802,palms,10.0,10.0,completed,06:00,13:08,
WO-2025-0227-P-004,2025-02-27,pest,census,4,144,P4-01,9,8,3484,2703,palms,9.0,8.0,partial,06:00,12:48,
WO-2025-0227-P-005,2025-02-27,pest,census,5,189,P5-01,9,9,5082,3486,palms,9.0,9.0,partial,07:13,12:19,
WO-2025-0227-P-006,2025-02-27,pest,census,6,246,P6-01,7,7,2825,2104,palms,7.0,7.0,partial,07:07,12:31,
WO-2025-0227-P-007,2025-02-27,pest,census,6,247,P6-01,5,5,2012,1421,palms,5.0,5.0,partial,07:22,12:03,
WO-2025-0227-P-008,2025-02-27,pest,census,7,330,P7-01,5,6,2487,2326,palms,5.0,6.0,completed,07:02,13:20,
WO-2025-0227-P-009,2025-02-27,pest,census,7,331,P7-01,7,7,3002,2205,palms,7.0,7.0,partial,07:19,12:51,
WO-2025-0227-P-010,2025-02-27,pest,followup,1,23,P1-01,10,8,279,219,palms,10.0,8.0,partial,07:01,12:41,
WO-2025-0227-P-011,2025-02-27,pest,followup,3,86,P3-01,22,13,650,364,palms,22.0,13.0,partial,07:23,11:20,
WO-2025-0227-P-012,2025-02-27,pest,treatment,7,331,P7-01,11,10,322,278,palms,11.0,10.0,completed,07:04,13:05,
WO-2025-0227-P-013,2025-02-27,pest,treatment,7,346,P7-01,4,4,101,93,palms,4.0,4.0,completed,07:12,13:27,
WO-2025-0228-P-001,2025-02-28,pest,census,1,24,P1-01,10,11,3370,2364,palms,10.0,11.0,partial,07:00,11:47,
WO-2025-0228-P-002,2025-02-28,pest,census,2,60,P2-01,8,9,4239,3231,palms,8.0,9.0,partial,07:23,12:30,
WO-2025-0228-P-003,2025-02-28,pest,census,3,96,P3-01,10,9,4885,3224,palms,10.0,9.0,partial,07:04,11:29,
WO-2025-0228-P-004,2025-02-28,pest,census,4,145,P4-01,9,9,5029,4288,palms,9.0,9.0,completed,07:23,13:05,
WO-2025-0228-P-005,2025-02-28,pest,census,5,190,P5-01,9,10,4128,3909,palms,9.0,10.0,completed,07:22,14:06,
WO-2025-0228-P-006,2025-02-28,pest,census,6,248,P6-01,12,12,4222,3516,palms,12.0,12.0,partial,07:05,12:55,
WO-2025-0228-P-007,2025-02-28,pest,census,7,332,P7-01,12,9,3084,2479,palms,12.0,9.0,partial,07:16,13:15,
WO-2025-0228-P-008,2025-02-28,pest,followup,2,68,P2-01,1,0,86,0,palms,1.0,0.0,not_started,07:12,,
WO-2025-0228-P-009,2025-02-28,pest,treatment,3,105,P3-01,4,4,97,91,palms,4.0,4.0,completed,07:01,13:40,
WO-2025-0228-P-010,2025-02-28,pest,followup,7,345,P7-01,1,0,66,0,palms,1.0,0.0,not_started,07:09,,
WO-2025-0301-P-001,2025-03-01,pest,census,1,25,P1-01,7,8,4032,3492,palms,7.0,8.0,completed,07:19,13:08,
WO-2025-0301-P-002,2025-03-01,pest,census,2,62,P2-01,7,7,2642,1825,palms,7.0,7.0,partial,07:07,11:55,
WO-2025-0301-P-003,2025-03-01,pest,census,3,97,P3-01,8,7,3018,2234,palms,8.0,7.0,partial,07:16,12:45,
WO-2025-0301-P-004,2025-03-01,pest,census,4,146,P4-01,7,7,4014,3047,palms,7.0,7.0,partial,07:12,12:33,
WO-2025-0301-P-005,2025-03-01,pest,census,5,192,P5-01,7,6,1558,1223,palms,7.0,6.0,partial,06:58,12:36,
WO-2025-0301-P-006,2025-03-01,pest,census,6,249,P6-01,9,10,3487,2811,palms,9.0,10.0,partial,07:08,12:49,
WO-2025-0301-P-007,2025-03-01,pest,census,7,333,P7-01,9,8,3012,2746,palms,9.0,8.0,completed,07:21,13:50,
WO-2025-0301-P-008,2025-03-01,pest,followup,3,100,P3-01,1,0,119,0,palms,1.0,0.0,not_started,07:09,,
WO-2025-0301-P-009,2025-03-01,pest,treatment,6,263,P6-01,1,1,118,82,palms,1.0,1.0,partial,07:12,12:12,
WO-2025-0303-P-001,2025-03-03,pest,census,1,26,P1-01,7,8,3816,2935,palms,7.0,8.0,partial,07:03,12:26,
WO-2025-0303-P-002,2025-03-03,pest,census,2,63,P2-01,7,7,4281,3513,palms,7.0,7.0,partial,07:20,13:24,
WO-2025-0303-P-003,2025-03-03,pest,census,3,98,P3-01,8,8,4250,3656,palms,8.0,8.0,completed,07:22,13:14,
WO-2025-0303-P-004,2025-03-03,pest,census,4,147,P4-01,7,8,3647,2391,palms,7.0,8.0,partial,07:04,11:54,
WO-2025-0303-P-005,2025-03-03,pest,census,5,193,P5-01,7,3,4116,3383,palms,7.0,3.0,partial,07:18,12:56,
WO-2025-0303-P-006,2025-03-03,pest,census,6,250,P6-01,9,11,3470,2525,palms,9.0,11.0,partial,06:55,11:58,
WO-2025-0303-P-007,2025-03-03,pest,census,7,334,P7-01,9,9,3671,3012,palms,9.0,9.0,partial,07:02,12:40,
WO-2025-0303-P-008,2025-03-03,pest,followup,1,9,P1-01,1,1,76,64,palms,1.0,1.0,partial,07:11,13:24,
WO-2025-0304-P-001,2025-03-04,pest,census,1,27,P1-01,7,9,3886,3728,palms,7.0,9.0,completed,07:07,13:35,
WO-2025-0304-P-002,2025-03-04,pest,census,2,64,P2-01,7,5,3244,2244,palms,7.0,5.0,partial,07:12,11:45,
WO-2025-0304-P-003,2025-03-04,pest,census,3,99,P3-01,8,9,1952,1542,palms,8.0,9.0,partial,07:24,13:13,
WO-2025-0304-P-004,2025-03-04,pest,census,4,148,P4-01,7,7,4599,3293,palms,7.0,7.0,partial,07:22,12:20,
WO-2025-0304-P-005,2025-03-04,pest,census,5,194,P5-01,7,5,4121,3286,palms,7.0,5.0,partial,07:02,12:48,
WO-2025-0304-P-006,2025-03-04,pest,census,6,251,P6-01,9,10,3347,2639,palms,9.0,10.0,partial,06:59,12:32,
WO-2025-0304-P-007,2025-03-04,pest,census,7,335,P7-01,9,11,3592,2341,palms,9.0,11.0,partial,07:18,12:02,
WO-2025-0305-P-001,2025-03-05,pest,census,1,28,P1-01,7,7,3698,3406,palms,7.0,7.0,completed,07:14,13:25,
WO-2025-0305-P-002,2025-03-05,pest,census,2,65,P2-01,7,6,2086,1295,palms,7.0,6.0,partial,06:54,11:37,
WO-2025-0305-P-003,2025-03-05,pest,census,3,100,P3-01,8,10,3620,2478,palms,8.0,10.0,partial,07:00,12:01,
WO-2025-0305-P-004,2025-03-05,pest,census,4,149,P4-01,7,7,3652,2466,palms,7.0,7.0,partial,06:57,11:40,
WO-2025-0305-P-005,2025-03-05,pest,census,5,195,P5-01,7,7,3968,3571,palms,7.0,7.0,completed,07:18,13:37,
WO-2025-0305-P-006,2025-03-05,pest,census,6,252,P6-01,9,8,4169,3891,palms,9.0,8.0,completed,07:05,13:21,
WO-2025-0305-P-007,2025-03-05,pest,census,7,336,P7-01,9,9,3594,3397,palms,9.0,9.0,completed,07:05,13:53,
WO-2025-0305-P-008,2025-03-05,pest,treatment,1,27,P1-01,2,1,124,111,palms,2.0,1.0,completed,07:15,13:28,
WO-2025-0306-P-001,2025-03-06,pest,census,1,29,P1-01,7,8,3981,2743,palms,7.0,8.0,partial,07:11,12:01,
WO-2025-0306-P-002,2025-03-06,pest,census,2,66,P2-01,7,7,3884,3726,palms,7.0,7.0,completed,07:03,13:56,
WO-2025-0306-P-003,2025-03-06,pest,census,3,101,P3-01,8,8,5863,4760,palms,8.0,8.0,partial,07:12,13:06,
WO-2025-0306-P-004,2025-03-06,pest,census,4,150,P4-01,7,4,4328,2932,palms,7.0,4.0,partial,07:08,11:50,
WO-2025-0306-P-005,2025-03-06,pest,census,5,196,P5-01,7,6,4531,3644,palms,7.0,6.0,partial,07:17,12:42,
WO-2025-0306-P-006,2025-03-06,pest,census,6,253,P6-01,5,6,2770,1767,palms,5.0,6.0,partial,07:04,11:40,
WO-2025-0306-P-007,2025-03-06,pest,census,6,254,P6-01,4,5,2702,2482,palms,4.0,5.0,completed,07:15,13:27,
WO-2025-0306-P-008,2025-03-06,pest,census,7,337,P7-01,9,9,3824,3411,palms,9.0,9.0,completed,07:03,13:11,
WO-2025-0307-P-001,2025-03-07,pest,census,1,30,P1-01,7,6,3792,2646,palms,7.0,6.0,partial,06:56,11:41,
WO-2025-0307-P-002,2025-03-07,pest,census,2,67,P2-01,7,8,3696,2352,palms,7.0,8.0,partial,07:19,11:57,
WO-2025-0307-P-003,2025-03-07,pest,census,3,102,P3-01,8,7,3496,2803,palms,8.0,7.0,partial,07:06,12:41,
WO-2025-0307-P-004,2025-03-07,pest,census,4,151,P4-01,7,7,4293,3636,palms,7.0,7.0,partial,07:10,13:25,
WO-2025-0307-P-005,2025-03-07,pest,census,5,197,P5-01,7,5,4215,3651,palms,7.0,5.0,completed,06:54,12:44,
WO-2025-0307-P-006,2025-03-07,pest,census,6,255,P6-01,9,11,3854,3328,palms,9.0,11.0,completed,07:18,13:43,
WO-2025-0307-P-007,2025-03-07,pest,census,7,338,P7-01,9,9,3211,2537,palms,9.0,9.0,partial,07:06,12:56,
WO-2025-0308-P-001,2025-03-08,pest,census,1,31,P1-01,7,7,3897,2968,palms,7.0,7.0,partial,07:20,12:33,
WO-2025-0308-P-002,2025-03-08,pest,census,2,68,P2-01,7,8,2653,1937,palms,7.0,8.0,partial,07:04,12:26,
WO-2025-0308-P-003,2025-03-08,pest,census,3,103,P3-01,8,7,3488,2620,palms,8.0,7.0,partial,07:11,12:36,
WO-2025-0308-P-004,2025-03-08,pest,census,4,152,P4-01,7,9,4261,3968,palms,7.0,9.0,completed,07:10,13:44,
WO-2025-0308-P-005,2025-03-08,pest,census,5,198,P5-01,7,6,1407,1183,palms,7.0,6.0,partial,07:12,13:20,
WO-2025-0308-P-006,2025-03-08,pest,census,6,256,P6-01,9,11,3984,2819,palms,9.0,11.0,partial,06:55,12:03,
WO-2025-0308-P-007,2025-03-08,pest,census,7,339,P7-01,9,8,3998,2619,palms,9.0,8.0,partial,06:59,11:37,
WO-2025-0308-P-008,2025-03-08,pest,followup,3,120,P3-01,1,0,50,0,palms,1.0,0.0,not_started,06:57,,
WO-2025-0308-P-009,2025-03-08,pest,followup,4,129,P4-01,11,9,301,250,palms,11.0,9.0,partial,07:01,12:58,
WO-2025-0310-P-001,2025-03-10,pest,census,1,32,P1-01,7,7,3819,3323,palms,7.0,7.0,completed,07:17,13:31,
WO-2025-0310-P-002,2025-03-10,pest,census,2,69,P2-01,7,8,3889,3230,palms,7.0,8.0,partial,07:02,12:39,
WO-2025-0310-P-003,2025-03-10,pest,census,3,104,P3-01,8,9,4334,3799,palms,8.0,9.0,completed,07:20,13:23,
WO-2025-0310-P-004,2025-03-10,pest,census,4,153,P4-01,7,9,4870,3575,palms,7.0,9.0,partial,07:17,12:24,
WO-2025-0310-P-005,2025-03-10,pest,census,5,199,P5-01,7,8,2478,2250,palms,7.0,8.0,completed,06:58,13:28,
WO-2025-0310-P-006,2025-03-10,pest,census,6,257,P6-01,9,9,3717,3453,palms,9.0,9.0,completed,07:19,13:55,
WO-2025-0310-P-007,2025-03-10,pest,census,7,340,P7-01,9,9,4199,3404,palms,9.0,9.0,partial,07:15,12:57,
WO-2025-0310-P-008,2025-03-10,pest,followup,7,340,P7-01,1,0,65,0,palms,1.0,0.0,not_started,07:18,,
WO-2025-0311-P-001,2025-03-11,pest,census,1,33,P1-01,7,8,4201,3778,palms,7.0,8.0,completed,06:57,13:14,
WO-2025-0311-P-002,2025-03-11,pest,census,2,70,P2-01,7,5,3917,3533,palms,7.0,5.0,completed,07:11,13:20,
WO-2025-0311-P-003,2025-03-11,pest,census,3,105,P3-01,5,6,2491,2111,palms,5.0,6.0,partial,07:10,12:58,
WO-2025-0311-P-004,2025-03-11,pest,census,3,106,P3-01,3,3,1299,1025,palms,3.0,3.0,partial,07:04,12:23,
WO-2025-0311-P-005,2025-03-11,pest,census,4,154,P4-01,1,1,263,229,palms,1.0,1.0,completed,07:14,13:36,
WO-2025-0311-P-006,2025-03-11,pest,census,4,155,P4-01,6,6,1608,1160,palms,6.0,6.0,partial,06:56,12:13,
WO-2025-0311-P-007,2025-03-11,pest,census,5,200,P5-01,7,5,2888,1827,palms,7.0,5.0,partial,06:58,11:16,
WO-2025-0311-P-008,2025-03-11,pest,census,6,258,P6-01,2,3,1503,968,palms,2.0,3.0,partial,07:13,11:35,
WO-2025-0311-P-009,2025-03-11,pest,census,6,259,P6-01,7,8,4048,3016,palms,7.0,8.0,partial,06:59,12:26,
WO-2025-0311-P-010,2025-03-11,pest,census,7,341,P7-01,9,11,4316,3573,palms,9.0,11.0,partial,07:05,13:02,
WO-2025-0311-P-011,2025-03-11,pest,followup,1,33,P1-01,3,2,67,41,palms,3.0,2.0,partial,07:15,11:45,
WO-2025-0311-P-012,2025-03-11,pest,followup,6,271,P6-01,1,1,63,55,palms,1.0,1.0,completed,07:20,13:27,
WO-2025-0312-P-001,2025-03-12,pest,census,1,34,P1-01,7,7,3881,3241,palms,7.0,7.0,partial,06:00,12:55,
WO-2025-0312-P-002,2025-03-12,pest,census,2,71,P2-01,7,7,3840,3021,palms,7.0,7.0,partial,07:09,12:34,
WO-2025-0312-P-003,2025-03-12,pest,census,3,107,P3-01,8,10,4267,3590,palms,8.0,10.0,partial,07:01,13:09,
WO-2025-0312-P-004,2025-03-12,pest,census,4,156,P4-01,7,9,3083,1974,palms,7.0,9.0,partial,06:57,11:17,
WO-2025-0312-P-005,2025-03-12,pest,census,5,201,P5-01,7,7,5218,3735,palms,7.0,7.0,partial,07:11,12:10,
WO-2025-0312-P-006,2025-03-12,pest,census,6,260,P6-01,4,4,2145,1561,palms,4.0,4.0,partial,07:08,12:14,
WO-2025-0312-P-007,2025-03-12,pest,census,6,261,P6-01,5,5,2699,2040,palms,5.0,5.0,partial,07:11,12:13,
WO-2025-0312-P-008,2025-03-12,pest,census,7,342,P7-01,9,11,4108,3395,palms,9.0,11.0,partial,07:19,13:21,
WO-2025-0312-P-009,2025-03-12,pest,treatment,1,18,P1-01,1,1,66,65,palms,1.0,1.0,completed,07:23,14:38,
WO-2025-0312-P-010,2025-03-12,pest,followup,2,59,P2-01,1,0,67,0,palms,1.0,0.0,not_started,07:07,,
WO-2025-0312-P-011,2025-03-12,pest,treatment,6,204,P6-01,2,2,196,170,palms,2.0,2.0,completed,07:23,13:41,
WO-2025-0313-P-001,2025-03-13,pest,census,1,35,P1-01,7,9,4389,3237,palms,7.0,9.0,partial,07:04,12:25,
WO-2025-0313-P-002,2025-03-13,pest,census,2,72,P2-01,7,7,3858,3512,palms,7.0,7.0,completed,07:03,13:19,
WO-2025-0313-P-003,2025-03-13,pest,census,3,108,P3-01,8,8,5309,4620,palms,8.0,8.0,completed,06:59,13:15,
WO-2025-0313-P-004,2025-03-13,pest,census,4,157,P4-01,7,10,4702,3745,palms,7.0,10.0,partial,07:07,12:42,
WO-2025-0313-P-005,2025-03-13,pest,census,5,202,P5-01,7,6,4242,3259,palms,7.0,6.0,partial,06:56,12:16,
WO-2025-0313-P-006,2025-03-13,pest,census,6,262,P6-01,9,10,3619,2889,palms,9.0,10.0,partial,07:12,12:36,
WO-2025-0313-P-007,2025-03-13,pest,census,7,343,P7-01,9,9,3763,2766,palms,9.0,9.0,partial,07:02,12:08,
WO-2025-0313-P-008,2025-03-13,pest,treatment,4,126,P4-01,1,1,18,14,palms,1.0,1.0,partial,07:02,12:47,
WO-2025-0313-P-009,2025-03-13,pest,treatment,5,179,P5-01,26,18,764,525,palms,26.0,18.0,partial,06:55,11:58,
WO-2025-0314-P-001,2025-03-14,pest,census,1,36,P1-01,7,7,4013,2562,palms,7.0,7.0,partial,07:23,12:08,
WO-2025-0314-P-002,2025-03-14,pest,census,2,73,P2-01,7,7,4006,3656,palms,7.0,7.0,completed,07:06,13:38,
WO-2025-0314-P-003,2025-03-14,pest,census,3,109,P3-01,8,10,3437,2840,palms,8.0,10.0,partial,07:10,12:40,
WO-2025-0314-P-004,2025-03-14,pest,census,4,158,P4-01,7,8,4535,3693,palms,7.0,8.0,partial,07:02,12:00,
WO-2025-0314-P-005,2025-03-14,pest,census,5,373,P5-01,7,5,472,318,palms,7.0,5.0,partial,06:55,11:44,
WO-2025-0314-P-006,2025-03-14,pest,census,6,263,P6-01,9,10,3887,3363,palms,9.0,10.0,completed,07:17,13:35,
WO-2025-0314-P-007,2025-03-14,pest,census,7,344,P7-01,9,8,3336,2876,palms,9.0,8.0,completed,07:15,13:11,
WO-2025-0314-P-008,2025-03-14,pest,followup,1,4,P1-01,9,0,244,0,palms,9.0,0.0,not_started,07:22,,
WO-2025-0314-P-009,2025-03-14,pest,followup,3,102,P3-01,1,0,86,0,palms,1.0,0.0,not_started,07:19,,
WO-2025-0315-P-001,2025-03-15,pest,census,1,37,P1-01,7,7,4094,2839,palms,7.0,7.0,partial,06:54,11:56,
WO-2025-0315-P-002,2025-03-15,pest,census,2,74,P2-01,7,8,3947,3407,palms,7.0,8.0,completed,07:04,13:17,
WO-2025-0315-P-003,2025-03-15,pest,census,3,110,P3-01,8,9,3372,2224,palms,8.0,9.0,partial,06:55,11:22,
WO-2025-0315-P-004,2025-03-15,pest,census,4,159,P4-01,7,8,3688,2711,palms,7.0,8.0,partial,07:05,12:03,
WO-2025-0315-P-005,2025-03-15,pest,census,6,264,P6-01,4,4,1610,1009,palms,4.0,4.0,partial,07:11,11:25,
WO-2025-0315-P-006,2025-03-15,pest,census,6,265,P6-01,5,7,2332,1853,palms,5.0,7.0,partial,07:15,12:53,
WO-2025-0315-P-007,2025-03-15,pest,census,7,345,P7-01,9,10,3793,3268,palms,9.0,10.0,completed,07:18,13:04,
WO-2025-0316-P-001,2025-03-16,pest,followup,4,128,P4-01,16,0,474,0,palms,16.0,0.0,not_started,07:21,,
WO-2025-0317-P-001,2025-03-17,pest,census,1,38,P1-01,7,5,3951,2821,palms,7.0,5.0,partial,07:02,11:55,
WO-2025-0317-P-002,2025-03-17,pest,census,2,382,P2-01,7,7,3895,2942,palms,7.0,7.0,partial,07:15,12:19,
WO-2025-0317-P-003,2025-03-17,pest,census,3,111,P3-01,8,7,5351,4688,palms,8.0,7.0,completed,07:18,13:27,
WO-2025-0317-P-004,2025-03-17,pest,census,4,160,P4-01,7,7,4768,3656,palms,7.0,7.0,partial,06:58,12:37,
WO-2025-0317-P-005,2025-03-17,pest,census,6,266,P6-01,9,10,3832,2641,palms,9.0,10.0,partial,07:03,11:53,
WO-2025-0317-P-006,2025-03-17,pest,census,7,346,P7-01,9,9,3374,2293,palms,9.0,9.0,partial,07:07,11:48,
WO-2025-0317-P-007,2025-03-17,pest,treatment,3,97,P3-01,1,1,86,70,palms,1.0,1.0,partial,07:20,13:16,
WO-2025-0317-P-008,2025-03-17,pest,followup,7,304,P7-01,1,1,82,34,palms,1.0,1.0,partial,07:04,10:01,
WO-2025-0318-P-001,2025-03-18,pest,census,1,39,P1-01,7,7,4108,3547,palms,7.0,7.0,completed,06:56,13:03,
WO-2025-0318-P-002,2025-03-18,pest,census,3,112,P3-01,8,7,3064,2674,palms,8.0,7.0,completed,07:16,13:07,
WO-2025-0318-P-003,2025-03-18,pest,census,4,163,P4-01,3,4,1805,1484,palms,3.0,4.0,partial,06:57,12:40,
WO-2025-0318-P-004,2025-03-18,pest,census,4,164,P4-01,4,4,1892,1202,palms,4.0,4.0,partial,07:16,11:39,
WO-2025-0318-P-005,2025-03-18,pest,census,6,267,P6-01,9,8,2409,1954,palms,9.0,8.0,partial,07:05,12:29,
WO-2025-0318-P-006,2025-03-18,pest,census,7,347,P7-01,9,9,4257,2692,palms,9.0,9.0,partial,07:13,12:01,
WO-2025-0318-P-007,2025-03-18,pest,treatment,3,370,P3-01,1,1,9,8,palms,1.0,1.0,completed,06:58,12:59,
WO-2025-0319-P-001,2025-03-19,pest,census,3,113,P3-01,8,10,3712,3071,palms,8.0,10.0,partial,07:16,13:21,
WO-2025-0319-P-002,2025-03-19,pest,census,4,165,P4-01,7,8,2407,1855,palms,7.0,8.0,partial,07:10,12:25,
WO-2025-0319-P-003,2025-03-19,pest,census,6,268,P6-01,4,5,2581,2123,palms,4.0,5.0,partial,07:11,13:08,
WO-2025-0319-P-004,2025-03-19,pest,census,6,269,P6-01,5,6,2736,1998,palms,5.0,6.0,partial,07:03,11:55,
WO-2025-0319-P-005,2025-03-19,pest,census,7,348,P7-01,9,9,4086,3064,palms,9.0,9.0,partial,07:10,12:31,
WO-2025-0319-P-006,2025-03-19,pest,treatment,5,190,P5-01,14,12,397,344,palms,14.0,12.0,completed,07:17,13:17,
WO-2025-0320-P-001,2025-03-20,pest,census,3,114,P3-01,4,5,2427,2146,palms,4.0,5.0,completed,07:19,13:46,
WO-2025-0320-P-002,2025-03-20,pest,census,3,115,P3-01,4,5,2889,2420,palms,4.0,5.0,partial,07:00,12:37,
WO-2025-0320-P-003,2025-03-20,pest,census,4,166,P4-01,7,7,2139,1387,palms,7.0,7.0,partial,06:58,11:48,
WO-2025-0320-P-004,2025-03-20,pest,census,6,270,P6-01,4,4,1903,1742,palms,4.0,4.0,completed,07:03,13:38,
WO-2025-0320-P-005,2025-03-20,pest,census,6,271,P6-01,5,7,2796,2528,palms,5.0,7.0,completed,07:21,13:48,
WO-2025-0320-P-006,2025-03-20,pest,treatment,3,87,P3-01,17,15,493,450,palms,17.0,15.0,completed,07:20,13:44,
WO-2025-0320-P-007,2025-03-20,pest,treatment,4,145,P4-01,3,2,346,173,palms,3.0,2.0,partial,07:18,10:42,
WO-2025-0321-P-001,2025-03-21,pest,census,3,116,P3-01,3,4,1650,1387,palms,3.0,4.0,partial,07:09,13:16,
WO-2025-0321-P-002,2025-03-21,pest,census,3,117,P3-01,2,3,1358,1219,palms,2.0,3.0,completed,07:08,13:13,
WO-2025-0321-P-003,2025-03-21,pest,census,3,118,P3-01,3,4,1427,1302,palms,3.0,4.0,completed,07:16,13:33,
WO-2025-0321-P-004,2025-03-21,pest,census,6,272,P6-01,9,10,3285,2284,palms,9.0,10.0,partial,07:03,11:50,
WO-2025-0321-P-005,2025-03-21,pest,followup,2,72,P2-01,3,0,62,0,palms,3.0,0.0,not_started,06:59,,
WO-2025-0322-P-001,2025-03-22,pest,census,3,119,P3-01,1,1,502,333,palms,1.0,1.0,partial,07:04,11:54,
WO-2025-0322-P-002,2025-03-22,pest,census,3,120,P3-01,4,4,1680,1244,palms,4.0,4.0,partial,07:09,12:16,
WO-2025-0322-P-003,2025-03-22,pest,census,3,121,P3-01,1,2,622,553,palms,1.0,2.0,completed,07:03,13:02,
WO-2025-0322-P-004,2025-03-22,pest,census,3,369,P3-01,1,1,391,361,palms,1.0,1.0,completed,06:55,13:30,
WO-2025-0322-P-005,2025-03-22,pest,census,3,370,P3-01,1,1,292,274,palms,1.0,1.0,completed,07:10,14:07,
