# SYNTHETIC. Harvest work orders, one per block per cutting day. actual_qty is the sum of the per-worker rows on that block that day and reconciles to the client's REAL block-month bunch counts. The plan is generated: backed out through an adherence model driven by real daily rainfall, road condition and gang attendance, calibrated to a 78% bunch-weighted mean. Stands in for EPMS t_harvesting_plan / t_harvester_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0121-H-012,2025-01-21,harvest,harvest,2,53,G2-02,7,6,698,633,bunches,7.0,6.0,completed,06:49,13:09,
WO-2025-0121-H-013,2025-01-21,harvest,harvest,2,57,G2-02,10,9,1012,971,bunches,10.0,9.0,completed,06:47,14:02,
WO-2025-0121-H-014,2025-01-21,harvest,harvest,2,59,G2-03,15,9,1510,1103,bunches,15.0,9.0,partial,07:00,12:18,
WO-2025-0121-H-015,2025-01-21,harvest,harvest,2,72,G2-04,8,7,762,656,bunches,8.0,7.0,completed,06:53,12:44,
WO-2025-0121-H-016,2025-01-21,harvest,harvest,3,76,G3-01,11,9,1089,1098,bunches,11.0,9.0,completed,07:21,14:22,
WO-2025-0121-H-017,2025-01-21,harvest,harvest,3,85,G3-01,9,9,949,919,bunches,9.0,9.0,completed,07:12,13:48,
WO-2025-0121-H-018,2025-01-21,harvest,harvest,3,87,G3-01,16,9,1590,1576,bunches,16.0,9.0,completed,07:18,14:45,
WO-2025-0121-H-019,2025-01-21,harvest,harvest,3,108,G3-03,14,9,1462,1155,bunches,14.0,9.0,partial,07:11,12:50,WO-2025-0126-H-029
WO-2025-0121-H-020,2025-01-21,harvest,harvest,3,109,G3-03,7,6,710,670,bunches,7.0,6.0,completed,06:49,13:57,
WO-2025-0121-H-021,2025-01-21,harvest,harvest,3,113,G3-03,11,9,1104,960,bunches,11.0,9.0,completed,07:21,13:59,
WO-2025-0121-H-022,2025-01-21,harvest,harvest,3,115,G3-04,10,9,1006,911,bunches,10.0,9.0,completed,06:58,13:19,
WO-2025-0121-H-023,2025-01-21,harvest,harvest,3,117,G3-04,4,4,446,362,bunches,4.0,4.0,partial,07:19,13:29,WO-2025-0126-H-032
WO-2025-0121-H-024,2025-01-21,harvest,harvest,3,120,G3-04,12,8,1210,823,bunches,12.0,8.0,partial,07:14,12:16,
WO-2025-0121-H-025,2025-01-21,harvest,harvest,4,123,G4-01,3,4,350,386,bunches,3.0,4.0,completed,07:13,15:33,
WO-2025-0121-H-026,2025-01-21,harvest,harvest,4,137,G4-02,16,9,1638,1542,bunches,16.0,9.0,completed,07:17,13:53,
WO-2025-0121-H-027,2025-01-21,harvest,harvest,4,144,G4-03,11,9,1062,957,bunches,11.0,9.0,completed,07:14,14:03,
WO-2025-0121-H-028,2025-01-21,harvest,harvest,4,150,G4-03,17,9,1730,1539,bunches,17.0,9.0,completed,07:14,13:37,
WO-2025-0121-H-029,2025-01-21,harvest,harvest,4,153,G4-03,20,9,2126,2102,bunches,20.0,9.0,completed,06:54,14:22,
WO-2025-0121-H-030,2025-01-21,harvest,harvest,4,157,G4-04,18,9,1837,1474,bunches,18.0,9.0,partial,06:54,12:56,
WO-2025-0121-H-031,2025-01-21,harvest,harvest,4,158,G4-04,12,9,1264,1011,bunches,12.0,9.0,partial,07:06,12:32,
WO-2025-0121-H-032,2025-01-21,harvest,harvest,4,160,G4-04,22,9,2312,2173,bunches,22.0,9.0,completed,06:52,13:27,
WO-2025-0121-H-033,2025-01-21,harvest,harvest,4,165,G4-04,10,9,1018,1032,bunches,10.0,9.0,completed,06:52,13:47,
WO-2025-0121-H-034,2025-01-21,harvest,harvest,5,168,G5-01,12,9,1304,1208,bunches,12.0,9.0,completed,07:13,13:55,
WO-2025-0121-H-035,2025-01-21,harvest,harvest,5,172,G5-01,12,9,1278,1203,bunches,12.0,9.0,completed,07:12,14:22,
WO-2025-0121-H-036,2025-01-21,harvest,harvest,5,185,G5-02,17,9,1814,1436,bunches,17.0,9.0,partial,07:10,13:06,
WO-2025-0121-H-037,2025-01-21,harvest,harvest,5,196,G5-03,12,9,1189,1112,bunches,12.0,9.0,completed,07:06,14:03,
WO-2025-0121-H-038,2025-01-21,harvest,harvest,6,205,G6-01,9,8,958,799,bunches,9.0,8.0,partial,07:12,13:12,
WO-2025-0121-H-039,2025-01-21,harvest,harvest,6,209,G6-01,10,9,1001,868,bunches,10.0,9.0,completed,06:57,13:13,
WO-2025-0121-H-040,2025-01-21,harvest,harvest,6,250,G6-03,11,9,1134,924,bunches,11.0,9.0,partial,07:10,12:43,WO-2025-0126-H-048
WO-2025-0121-H-041,2025-01-21,harvest,harvest,6,253,G6-03,9,9,881,960,bunches,9.0,9.0,completed,06:57,15:09,
WO-2025-0121-H-042,2025-01-21,harvest,harvest,6,256,G6-03,9,7,851,678,bunches,9.0,7.0,partial,07:18,12:58,
WO-2025-0121-H-043,2025-01-21,harvest,harvest,6,261,G6-04,17,9,1609,1723,bunches,17.0,9.0,completed,06:50,14:36,
WO-2025-0121-H-044,2025-01-21,harvest,harvest,7,292,G7-01,11,9,1165,1220,bunches,11.0,9.0,completed,07:12,14:24,
WO-2025-0121-H-045,2025-01-21,harvest,harvest,7,296,G7-01,8,9,836,935,bunches,8.0,9.0,completed,07:12,15:06,
WO-2025-0121-H-046,2025-01-21,harvest,harvest,7,301,G7-02,6,6,642,614,bunches,6.0,6.0,completed,06:55,13:25,
WO-2025-0121-H-047,2025-01-21,harvest,harvest,7,309,G7-02,8,7,883,764,bunches,8.0,7.0,completed,07:08,13:26,
WO-2025-0121-H-048,2025-01-21,harvest,harvest,7,335,G7-03,14,0,1412,0,bunches,14.0,0.0,not_started,07:16,,WO-2025-0122-H-050
WO-2025-0121-H-049,2025-01-21,harvest,harvest,7,340,G7-04,16,9,1617,1504,bunches,16.0,9.0,completed,07:03,13:34,
WO-2025-0121-H-050,2025-01-21,harvest,harvest,7,341,G7-04,7,7,683,704,bunches,7.0,7.0,completed,07:19,14:58,
WO-2025-0121-H-051,2025-01-21,harvest,harvest,7,343,G7-04,9,9,959,1009,bunches,9.0,9.0,completed,06:59,14:50,
WO-2025-0122-H-001,2025-01-22,harvest,harvest,1,2,G1-01,4,5,445,512,bunches,4.0,5.0,completed,07:12,15:40,
WO-2025-0122-H-002,2025-01-22,harvest,harvest,1,5,G1-01,3,3,332,255,bunches,3.0,3.0,partial,06:50,12:08,
WO-2025-0122-H-003,2025-01-22,harvest,harvest,1,6,G1-01,2,2,261,240,bunches,2.0,2.0,completed,06:51,13:09,
WO-2025-0122-H-004,2025-01-22,harvest,harvest,1,9,G1-01,8,7,767,696,bunches,8.0,7.0,completed,07:14,14:06,
WO-2025-0122-H-005,2025-01-22,harvest,harvest,1,13,G1-02,12,9,1192,944,bunches,12.0,9.0,partial,07:01,12:57,WO-2025-0126-H-003
WO-2025-0122-H-006,2025-01-22,harvest,harvest,1,18,G1-02,6,4,601,408,bunches,6.0,4.0,partial,07:07,12:19,WO-2025-0126-H-005
WO-2025-0122-H-007,2025-01-22,harvest,harvest,1,21,G1-03,7,8,727,814,bunches,7.0,8.0,completed,07:09,15:34,
WO-2025-0122-H-008,2025-01-22,harvest,harvest,1,23,G1-03,10,8,981,824,bunches,10.0,8.0,partial,06:49,12:59,
WO-2025-0122-H-009,2025-01-22,harvest,harvest,1,24,G1-03,7,8,686,770,bunches,7.0,8.0,completed,07:05,15:29,
WO-2025-0122-H-010,2025-01-22,harvest,harvest,1,27,G1-03,10,8,988,764,bunches,10.0,8.0,partial,06:53,12:33,WO-2025-0127-H-008
WO-2025-0122-H-011,2025-01-22,harvest,harvest,1,29,G1-03,11,8,1137,872,bunches,11.0,8.0,partial,07:13,12:23,WO-2025-0127-H-009
WO-2025-0122-H-012,2025-01-22,harvest,harvest,1,34,G1-04,8,7,766,719,bunches,8.0,7.0,completed,06:54,13:53,
WO-2025-0122-H-013,2025-01-22,harvest,harvest,1,35,G1-04,9,8,937,838,bunches,9.0,8.0,completed,07:16,13:57,
WO-2025-0122-H-014,2025-01-22,harvest,harvest,1,36,G1-04,8,7,861,709,bunches,8.0,7.0,partial,06:54,12:39,WO-2025-0126-H-011
WO-2025-0122-H-015,2025-01-22,harvest,harvest,2,41,G2-01,11,9,1152,1100,bunches,11.0,9.0,completed,07:05,14:09,
WO-2025-0122-H-016,2025-01-22,harvest,harvest,2,42,G2-01,9,8,889,776,bunches,9.0,8.0,completed,07:09,13:07,
WO-2025-0122-H-017,2025-01-22,harvest,harvest,2,47,G2-01,9,9,854,883,bunches,9.0,9.0,completed,06:54,14:10,
WO-2025-0122-H-018,2025-01-22,harvest,harvest,2,49,G2-01,8,9,824,948,bunches,8.0,9.0,completed,07:01,15:24,
WO-2025-0122-H-019,2025-01-22,harvest,harvest,2,50,G2-02,6,6,607,610,bunches,6.0,6.0,completed,07:18,14:25,
WO-2025-0122-H-020,2025-01-22,harvest,harvest,2,55,G2-02,8,7,780,728,bunches,8.0,7.0,completed,06:49,13:40,
WO-2025-0122-H-021,2025-01-22,harvest,harvest,2,63,G2-03,11,9,1064,967,bunches,11.0,9.0,completed,07:17,13:42,
WO-2025-0122-H-022,2025-01-22,harvest,harvest,2,65,G2-03,7,5,709,493,bunches,7.0,5.0,partial,07:00,11:59,
WO-2025-0122-H-023,2025-01-22,harvest,harvest,2,67,G2-03,9,8,916,830,bunches,9.0,8.0,completed,07:17,13:38,
WO-2025-0122-H-024,2025-01-22,harvest,harvest,2,382,G2-04,12,8,1249,865,bunches,12.0,8.0,partial,06:46,12:04,WO-2025-0125-H-013
WO-2025-0122-H-025,2025-01-22,harvest,harvest,3,78,G3-01,12,9,1235,1162,bunches,12.0,9.0,completed,07:14,13:51,
WO-2025-0122-H-026,2025-01-22,harvest,harvest,3,88,G3-02,12,9,1188,997,bunches,12.0,9.0,partial,07:12,13:25,
WO-2025-0122-H-027,2025-01-22,harvest,harvest,3,105,G3-03,9,7,830,638,bunches,9.0,7.0,partial,06:00,12:27,WO-2025-0127-H-017
WO-2025-0122-H-028,2025-01-22,harvest,harvest,3,110,G3-03,16,9,1687,1210,bunches,16.0,9.0,partial,07:04,11:57,WO-2025-0127-H-020
WO-2025-0122-H-029,2025-01-22,harvest,harvest,4,125,G4-01,4,4,359,380,bunches,4.0,4.0,completed,07:11,14:48,
WO-2025-0122-H-030,2025-01-22,harvest,harvest,4,132,G4-01,14,9,1543,1427,bunches,14.0,9.0,completed,06:48,13:19,
WO-2025-0122-H-031,2025-01-22,harvest,harvest,4,138,G4-02,10,9,1044,1036,bunches,10.0,9.0,completed,06:50,14:04,
WO-2025-0122-H-032,2025-01-22,harvest,harvest,4,140,G4-02,11,9,1185,1270,bunches,11.0,9.0,completed,06:49,14:09,
WO-2025-0122-H-033,2025-01-22,harvest,harvest,4,141,G4-02,13,9,1328,1423,bunches,13.0,9.0,completed,07:06,14:45,
WO-2025-0122-H-034,2025-01-22,harvest,harvest,4,143,G4-02,18,9,1828,1709,bunches,18.0,9.0,completed,06:54,13:53,
WO-2025-0122-H-035,2025-01-22,harvest,harvest,4,149,G4-03,14,9,1476,1271,bunches,14.0,9.0,completed,06:54,13:01,
WO-2025-0122-H-036,2025-01-22,harvest,harvest,4,151,G4-03,17,9,1749,1531,bunches,17.0,9.0,completed,07:08,13:15,
WO-2025-0122-H-037,2025-01-22,harvest,harvest,4,156,G4-04,10,8,1031,838,bunches,10.0,8.0,partial,06:57,12:35,
WO-2025-0122-H-038,2025-01-22,harvest,harvest,4,159,G4-04,16,9,1690,1547,bunches,16.0,9.0,completed,07:09,13:42,
WO-2025-0122-H-039,2025-01-22,harvest,harvest,5,170,G5-01,21,9,2211,1802,bunches,21.0,9.0,partial,06:53,12:45,
WO-2025-0122-H-040,2025-01-22,harvest,harvest,5,180,G5-02,13,9,1367,1221,bunches,13.0,9.0,completed,07:20,14:05,
WO-2025-0122-H-041,2025-01-22,harvest,harvest,5,181,G5-02,14,9,1476,1315,bunches,14.0,9.0,completed,07:06,13:22,
WO-2025-0122-H-042,2025-01-22,harvest,harvest,5,194,G5-03,8,8,848,832,bunches,8.0,8.0,completed,06:00,14:24,
WO-2025-0122-H-043,2025-01-22,harvest,harvest,5,202,G5-03,15,9,1522,1129,bunches,15.0,9.0,partial,06:56,11:59,WO-2025-0127-H-038
WO-2025-0122-H-044,2025-01-22,harvest,harvest,6,248,G6-03,11,8,1114,734,bunches,11.0,8.0,partial,07:20,12:16,WO-2025-0127-H-041
WO-2025-0122-H-045,2025-01-22,harvest,harvest,6,379,G6-05,13,9,1378,1063,bunches,13.0,9.0,partial,06:49,12:16,WO-2025-0127-H-047
WO-2025-0122-H-046,2025-01-22,harvest,harvest,7,288,G7-01,8,9,873,1004,bunches,8.0,9.0,completed,07:09,15:26,
WO-2025-0122-H-047,2025-01-22,harvest,harvest,7,295,G7-01,9,9,893,865,bunches,9.0,9.0,completed,07:04,13:53,
WO-2025-0122-H-048,2025-01-22,harvest,harvest,7,305,G7-02,17,9,1731,1293,bunches,17.0,9.0,partial,06:50,12:34,
WO-2025-0122-H-049,2025-01-22,harvest,harvest,7,328,G7-03,10,9,1020,974,bunches,10.0,9.0,completed,07:02,14:17,
WO-2025-0122-H-050,2025-01-22,harvest,harvest,7,335,G7-03,14,9,1412,1304,bunches,14.0,9.0,completed,07:15,13:39,
WO-2025-0122-H-051,2025-01-22,harvest,harvest,7,337,G7-03,12,9,1142,907,bunches,12.0,9.0,partial,06:53,12:38,
WO-2025-0122-H-052,2025-01-22,harvest,harvest,7,345,G7-04,14,9,1504,1399,bunches,14.0,9.0,completed,06:57,13:33,
WO-2025-0123-H-001,2025-01-23,harvest,harvest,1,1,G1-01,2,2,181,181,bunches,2.0,2.0,completed,07:07,14:34,
WO-2025-0123-H-002,2025-01-23,harvest,harvest,1,4,G1-01,4,4,358,412,bunches,4.0,4.0,completed,06:52,15:07,
WO-2025-0123-H-003,2025-01-23,harvest,harvest,1,8,G1-01,10,9,1036,1038,bunches,10.0,9.0,completed,07:03,14:30,
WO-2025-0123-H-004,2025-01-23,harvest,harvest,1,15,G1-02,11,9,1146,967,bunches,11.0,9.0,partial,07:13,13:17,WO-2025-0127-H-004
WO-2025-0123-H-005,2025-01-23,harvest,harvest,1,16,G1-02,8,6,806,637,bunches,8.0,6.0,partial,06:49,12:33,WO-2025-0127-H-005
WO-2025-0123-H-006,2025-01-23,harvest,harvest,1,19,G1-02,6,6,636,629,bunches,6.0,6.0,completed,07:02,14:11,
WO-2025-0123-H-007,2025-01-23,harvest,harvest,1,38,G1-04,5,5,502,516,bunches,5.0,5.0,completed,07:11,14:48,
WO-2025-0123-H-008,2025-01-23,harvest,harvest,1,39,G1-04,9,8,913,823,bunches,9.0,8.0,completed,07:10,13:24,
WO-2025-0123-H-009,2025-01-23,harvest,harvest,2,43,G2-01,7,6,686,614,bunches,7.0,6.0,completed,06:51,13:18,
WO-2025-0123-H-010,2025-01-23,harvest,harvest,2,51,G2-02,10,9,1000,896,bunches,10.0,9.0,completed,07:18,13:52,
WO-2025-0123-H-011,2025-01-23,harvest,harvest,2,54,G2-02,10,9,963,926,bunches,10.0,9.0,completed,07:19,14:24,
WO-2025-0123-H-012,2025-01-23,harvest,harvest,2,56,G2-02,9,9,933,1073,bunches,9.0,9.0,completed,06:55,15:23,
WO-2025-0123-H-013,2025-01-23,harvest,harvest,2,60,G2-03,12,9,1171,1328,bunches,12.0,9.0,completed,07:07,14:00,
WO-2025-0123-H-014,2025-01-23,harvest,harvest,2,70,G2-04,8,9,814,936,bunches,8.0,9.0,completed,06:49,15:19,
WO-2025-0123-H-015,2025-01-23,harvest,harvest,2,73,G2-04,6,6,556,639,bunches,6.0,6.0,completed,07:18,15:47,
WO-2025-0123-H-016,2025-01-23,harvest,harvest,2,74,G2-04,10,9,1037,1069,bunches,10.0,9.0,completed,07:16,14:50,
WO-2025-0123-H-017,2025-01-23,harvest,harvest,3,81,G3-01,4,3,341,267,bunches,4.0,3.0,partial,07:11,13:05,
WO-2025-0123-H-018,2025-01-23,harvest,harvest,3,83,G3-01,14,9,1435,1515,bunches,14.0,9.0,completed,07:11,14:31,
WO-2025-0123-H-019,2025-01-23,harvest,harvest,3,84,G3-01,14,9,1435,1650,bunches,14.0,9.0,completed,06:48,15:01,
WO-2025-0123-H-020,2025-01-23,harvest,harvest,3,86,G3-01,13,9,1284,1477,bunches,13.0,9.0,completed,06:52,15:18,
WO-2025-0123-H-021,2025-01-23,harvest,harvest,3,94,G3-02,8,8,846,828,bunches,8.0,8.0,completed,06:53,14:11,
WO-2025-0123-H-022,2025-01-23,harvest,harvest,3,96,G3-02,12,9,1213,1395,bunches,12.0,9.0,completed,06:58,15:28,
WO-2025-0123-H-023,2025-01-23,harvest,harvest,3,98,G3-02,15,9,1497,1332,bunches,15.0,9.0,completed,07:00,13:38,
WO-2025-0123-H-024,2025-01-23,harvest,harvest,3,99,G3-02,9,9,901,855,bunches,9.0,9.0,completed,06:54,13:25,
WO-2025-0123-H-025,2025-01-23,harvest,harvest,3,102,G3-03,7,8,741,812,bunches,7.0,8.0,completed,07:19,14:51,
WO-2025-0123-H-026,2025-01-23,harvest,harvest,3,106,G3-03,4,4,389,404,bunches,4.0,4.0,completed,06:45,14:36,
WO-2025-0123-H-027,2025-01-23,harvest,harvest,3,107,G3-03,15,9,1527,1229,bunches,15.0,9.0,partial,07:07,12:52,WO-2025-0128-H-022
WO-2025-0123-H-028,2025-01-23,harvest,harvest,3,370,G3-04,3,2,256,179,bunches,3.0,2.0,partial,07:04,12:11,
WO-2025-0123-H-029,2025-01-23,harvest,harvest,4,127,G4-01,1,2,163,164,bunches,1.0,2.0,completed,07:04,14:36,
WO-2025-0123-H-030,2025-01-23,harvest,harvest,4,131,G4-01,17,9,1870,1884,bunches,17.0,9.0,completed,07:13,14:17,
WO-2025-0123-H-031,2025-01-23,harvest,harvest,4,135,G4-02,14,9,1531,1478,bunches,14.0,9.0,completed,06:54,14:06,
WO-2025-0123-H-032,2025-01-23,harvest,harvest,4,147,G4-03,11,9,1151,1151,bunches,11.0,9.0,completed,07:07,13:59,
WO-2025-0123-H-033,2025-01-23,harvest,harvest,4,152,G4-03,17,9,1777,2043,bunches,17.0,9.0,completed,07:16,15:19,
WO-2025-0123-H-034,2025-01-23,harvest,harvest,4,155,G4-04,18,9,1785,1625,bunches,18.0,9.0,completed,07:14,13:59,
WO-2025-0123-H-035,2025-01-23,harvest,harvest,4,163,G4-04,12,9,1229,1187,bunches,12.0,9.0,completed,06:50,13:52,
WO-2025-0123-H-036,2025-01-23,harvest,harvest,5,169,G5-01,9,9,928,1029,bunches,9.0,9.0,completed,07:18,15:27,
WO-2025-0123-H-037,2025-01-23,harvest,harvest,5,184,G5-02,17,9,1847,1226,bunches,17.0,9.0,partial,06:59,11:37,
WO-2025-0123-H-038,2025-01-23,harvest,harvest,5,190,G5-02,15,9,1648,1637,bunches,15.0,9.0,completed,07:11,14:24,
WO-2025-0123-H-039,2025-01-23,harvest,harvest,5,199,G5-03,8,8,827,798,bunches,8.0,8.0,completed,07:09,14:01,
WO-2025-0123-H-040,2025-01-23,harvest,harvest,6,203,G6-01,17,9,1825,1401,bunches,17.0,9.0,partial,07:15,12:35,WO-2025-0126-H-046
WO-2025-0123-H-041,2025-01-23,harvest,harvest,6,204,G6-01,14,9,1464,1501,bunches,14.0,9.0,completed,07:20,14:34,
WO-2025-0123-H-042,2025-01-23,harvest,harvest,6,207,G6-01,14,9,1530,1240,bunches,14.0,9.0,partial,07:06,13:17,
WO-2025-0123-H-043,2025-01-23,harvest,harvest,6,211,G6-01,9,9,997,1147,bunches,9.0,9.0,completed,06:52,15:22,
WO-2025-0123-H-044,2025-01-23,harvest,harvest,6,213,G6-02,19,9,2063,1835,bunches,19.0,9.0,completed,06:51,13:31,
WO-2025-0123-H-045,2025-01-23,harvest,harvest,6,223,G6-02,12,9,1275,1092,bunches,12.0,9.0,completed,06:52,12:57,
WO-2025-0123-H-046,2025-01-23,harvest,harvest,6,230,G6-02,9,9,893,1027,bunches,9.0,9.0,completed,06:54,15:24,
WO-2025-0123-H-047,2025-01-23,harvest,harvest,6,246,G6-02,12,9,1235,890,bunches,12.0,9.0,partial,06:46,11:38,WO-2025-0128-H-047
WO-2025-0123-H-048,2025-01-23,harvest,harvest,6,249,G6-03,10,9,1063,1117,bunches,10.0,9.0,completed,06:59,14:31,
WO-2025-0123-H-049,2025-01-23,harvest,harvest,6,251,G6-03,9,9,938,942,bunches,9.0,9.0,completed,06:58,14:20,
WO-2025-0123-H-050,2025-01-23,harvest,harvest,6,254,G6-03,10,9,1044,1019,bunches,10.0,9.0,completed,06:56,13:47,
WO-2025-0123-H-051,2025-01-23,harvest,harvest,6,259,G6-04,15,9,1487,1370,bunches,15.0,9.0,completed,06:51,13:41,
WO-2025-0123-H-052,2025-01-23,harvest,harvest,6,262,G6-04,16,9,1584,1515,bunches,16.0,9.0,completed,06:54,13:57,
WO-2025-0123-H-053,2025-01-23,harvest,harvest,6,263,G6-04,14,9,1390,1459,bunches,14.0,9.0,completed,06:47,14:10,
WO-2025-0123-H-054,2025-01-23,harvest,harvest,6,380,G6-05,13,9,1455,1333,bunches,13.0,9.0,completed,06:54,13:53,
WO-2025-0123-H-055,2025-01-23,harvest,harvest,7,329,G7-03,9,7,858,712,bunches,9.0,7.0,partial,06:59,13:08,WO-2025-0126-H-057
WO-2025-0123-H-056,2025-01-23,harvest,harvest,7,332,G7-03,17,9,1737,1502,bunches,17.0,9.0,completed,07:09,13:23,
WO-2025-0123-H-057,2025-01-23,harvest,harvest,7,339,G7-04,13,9,1308,1141,bunches,13.0,9.0,completed,07:10,13:04,
WO-2025-0123-H-058,2025-01-23,harvest,harvest,7,346,G7-04,12,9,1290,1297,bunches,12.0,9.0,completed,06:52,13:46,
WO-2025-0123-H-059,2025-01-23,harvest,harvest,7,348,G7-04,15,9,1578,1720,bunches,15.0,9.0,completed,07:20,15:17,
WO-2025-0124-H-001,2025-01-24,harvest,harvest,1,3,G1-01,7,4,647,402,bunches,7.0,4.0,partial,07:05,11:50,WO-2025-0128-H-001
WO-2025-0124-H-002,2025-01-24,harvest,harvest,1,10,G1-01,15,9,1528,875,bunches,15.0,9.0,partial,07:19,11:17,WO-2025-0128-H-003
WO-2025-0124-H-003,2025-01-24,harvest,harvest,1,11,G1-02,11,8,1087,836,bunches,11.0,8.0,partial,06:55,12:14,WO-2025-0129-H-005
WO-2025-0124-H-004,2025-01-24,harvest,harvest,1,17,G1-02,8,6,794,573,bunches,8.0,6.0,partial,06:46,11:39,WO-2025-0129-H-006
WO-2025-0124-H-005,2025-01-24,harvest,harvest,1,26,G1-03,12,8,1229,788,bunches,12.0,8.0,partial,07:18,11:53,WO-2025-0128-H-004
WO-2025-0124-H-006,2025-01-24,harvest,harvest,1,31,G1-04,8,5,875,572,bunches,8.0,5.0,partial,07:15,11:44,WO-2025-0125-H-004
WO-2025-0124-H-007,2025-01-24,harvest,harvest,1,35,G1-04,12,8,1280,838,bunches,12.0,8.0,partial,06:46,11:10,WO-2025-0129-H-015
WO-2025-0124-H-008,2025-01-24,harvest,harvest,2,40,G2-01,28,9,2868,1386,bunches,28.0,9.0,partial,06:54,10:15,
WO-2025-0124-H-009,2025-01-24,harvest,harvest,2,50,G2-02,9,6,918,610,bunches,9.0,6.0,partial,07:20,11:59,WO-2025-0128-H-009
WO-2025-0124-H-010,2025-01-24,harvest,harvest,2,64,G2-03,14,7,1371,740,bunches,14.0,7.0,partial,07:10,11:14,WO-2025-0129-H-021
WO-2025-0124-H-011,2025-01-24,harvest,harvest,3,76,G3-01,12,0,1245,0,bunches,12.0,0.0,not_started,07:18,,WO-2025-0125-H-014
WO-2025-0124-H-012,2025-01-24,harvest,harvest,3,92,G3-02,19,9,1925,947,bunches,19.0,9.0,partial,06:58,10:32,WO-2025-0128-H-019
WO-2025-0124-H-013,2025-01-24,harvest,harvest,3,93,G3-02,11,8,1121,818,bunches,11.0,8.0,partial,06:54,12:05,WO-2025-0127-H-016
WO-2025-0124-H-014,2025-01-24,harvest,harvest,3,97,G3-02,21,9,2116,1041,bunches,21.0,9.0,partial,06:51,10:25,WO-2025-0129-H-028
WO-2025-0124-H-015,2025-01-24,harvest,harvest,3,103,G3-03,11,8,1151,777,bunches,11.0,8.0,partial,06:51,11:26,WO-2025-0129-H-031
WO-2025-0124-H-016,2025-01-24,harvest,harvest,3,104,G3-03,17,8,1696,817,bunches,17.0,8.0,partial,06:54,10:26,WO-2025-0128-H-021
WO-2025-0124-H-017,2025-01-24,harvest,harvest,3,109,G3-03,10,6,996,670,bunches,10.0,6.0,partial,07:12,12:06,WO-2025-0126-H-030
WO-2025-0124-H-018,2025-01-24,harvest,harvest,3,111,G3-03,21,9,2152,1026,bunches,21.0,9.0,partial,07:11,10:29,WO-2025-0128-H-023
WO-2025-0124-H-019,2025-01-24,harvest,harvest,3,112,G3-03,17,9,1720,1079,bunches,17.0,9.0,partial,07:08,11:25,WO-2025-0129-H-034
WO-2025-0124-H-020,2025-01-24,harvest,harvest,3,118,G3-04,8,4,805,423,bunches,8.0,4.0,partial,06:58,10:27,
WO-2025-0124-H-021,2025-01-24,harvest,harvest,4,128,G4-01,22,9,2284,1359,bunches,22.0,9.0,partial,07:19,11:30,
WO-2025-0124-H-022,2025-01-24,harvest,harvest,4,129,G4-01,12,9,1250,992,bunches,12.0,9.0,partial,07:06,13:02,
WO-2025-0124-H-023,2025-01-24,harvest,harvest,4,140,G4-02,19,9,1972,1270,bunches,19.0,9.0,partial,06:55,11:25,WO-2025-0129-H-040
WO-2025-0124-H-024,2025-01-24,harvest,harvest,4,142,G4-02,16,9,1657,998,bunches,16.0,9.0,partial,06:47,11:24,WO-2025-0128-H-028
WO-2025-0124-H-025,2025-01-24,harvest,harvest,4,148,G4-03,16,9,1682,1043,bunches,16.0,9.0,partial,06:52,11:34,WO-2025-0127-H-029
WO-2025-0124-H-026,2025-01-24,harvest,harvest,4,150,G4-03,23,9,2338,1539,bunches,23.0,9.0,partial,06:54,11:29,WO-2025-0129-H-042
WO-2025-0124-H-027,2025-01-24,harvest,harvest,4,164,G4-04,17,8,1770,807,bunches,17.0,8.0,partial,07:01,10:12,WO-2025-0128-H-032
WO-2025-0124-H-028,2025-01-24,harvest,harvest,4,166,G4-04,19,9,1910,867,bunches,19.0,9.0,partial,06:56,10:12,
WO-2025-0124-H-029,2025-01-24,harvest,harvest,5,168,G5-01,10,0,1050,0,bunches,10.0,0.0,not_started,07:11,,WO-2025-0125-H-026
WO-2025-0124-H-030,2025-01-24,harvest,harvest,5,171,G5-01,18,9,1952,1133,bunches,18.0,9.0,partial,06:48,10:54,
WO-2025-0124-H-031,2025-01-24,harvest,harvest,5,174,G5-01,14,9,1411,987,bunches,14.0,9.0,partial,06:49,11:42,
WO-2025-0124-H-032,2025-01-24,harvest,harvest,5,176,G5-01,13,9,1363,1095,bunches,13.0,9.0,partial,06:51,12:56,WO-2025-0128-H-035
WO-2025-0124-H-033,2025-01-24,harvest,harvest,5,178,G5-01,22,9,2277,1613,bunches,22.0,9.0,partial,06:47,11:35,
WO-2025-0124-H-034,2025-01-24,harvest,harvest,5,179,G5-01,17,9,1780,1189,bunches,17.0,9.0,partial,06:54,11:58,
WO-2025-0124-H-035,2025-01-24,harvest,harvest,5,182,G5-02,19,9,2031,1309,bunches,19.0,9.0,partial,06:00,11:18,
WO-2025-0124-H-036,2025-01-24,harvest,harvest,5,188,G5-02,17,9,1657,1004,bunches,17.0,9.0,partial,07:21,11:53,WO-2025-0128-H-039
WO-2025-0124-H-037,2025-01-24,harvest,harvest,5,195,G5-03,15,9,1499,1035,bunches,15.0,9.0,partial,07:03,12:05,WO-2025-0127-H-037
